sale_date,category,units_sold,daily_revenue
2018-04-13,sports_leisure,12,917.8799999999999
2018-04-13,stationery,7,732.72
2018-04-13,telephony,6,169.85999999999999
2018-04-13,toys,7,581.39
2018-04-13,watches_gifts,12,2927.4500000000003
2018-04-14,audio,1,499.99
2018-04-14,auto,7,396.08000000000004
2018-04-14,baby,7,1030.67
2018-04-14,bed_bath_table,17,1479.7900000000002
2018-04-14,computers_accessories,8,693.26
2018-04-14,consoles_games,1,34.2
2018-04-14,construction_tools_lights,2,350.0
2018-04-14,cool_stuff,5,911.97
2018-04-14,costruction_tools_tools,1,93.0
2018-04-14,electronics,5,394.78999999999996
2018-04-14,fashion_bags_accessories,2,229.8
2018-04-14,furniture_decor,10,785.6800000000001
2018-04-14,furniture_living_room,1,179.9
2018-04-14,garden_tools,7,359.9
2018-04-14,health_beauty,18,1268.7
2018-04-14,home_appliances,3,393.0
2018-04-14,home_confort,1,86.9
2018-04-14,housewares,13,1567.7600000000002
2018-04-14,kitchen_dining_laundry_garden_furniture,1,48.0
2018-04-14,musical_instruments,3,261.9
2018-04-14,office_furniture,8,1209.8700000000001
2018-04-14,party_supplies,2,43.8
2018-04-14,perfumery,3,368.89
2018-04-14,pet_shop,3,226.89000000000001
2018-04-14,signaling_and_security,2,32.0
2018-04-14,small_appliances,5,99.94999999999999
2018-04-14,sports_leisure,12,1556.48
2018-04-14,stationery,3,356.9
2018-04-14,telephony,6,396.19
2018-04-14,toys,1,115.0
2018-04-14,watches_gifts,11,3056.5
2018-04-15,air_conditioning,2,182.89000000000001
2018-04-15,art,1,57.0
2018-04-15,audio,1,14.9
2018-04-15,auto,12,1233.36
2018-04-15,baby,13,1291.8600000000001
2018-04-15,bed_bath_table,24,2099.0500000000006
2018-04-15,computers,1,849.99
2018-04-15,computers_accessories,7,684.69
2018-04-15,consoles_games,2,114.10000000000001
2018-04-15,construction_tools_construction,5,425.5
2018-04-15,construction_tools_lights,1,120.0
2018-04-15,construction_tools_safety,1,99.0
2018-04-15,cool_stuff,6,703.1700000000001
2018-04-15,costruction_tools_garden,1,38.4
2018-04-15,costruction_tools_tools,2,278.1
2018-04-15,drinks,7,181.0
2018-04-15,electronics,9,360.0
2018-04-15,fashion_bags_accessories,4,325.67999999999995
2018-04-15,food,1,27.9
2018-04-15,furniture_decor,21,2280.0200000000004
2018-04-15,garden_tools,8,592.4699999999999
2018-04-15,health_beauty,29,4045.17
2018-04-15,home_appliances,8,2157.65
2018-04-15,home_appliances_2,1,39.89
2018-04-15,home_confort,2,196.8
2018-04-15,home_construction,7,247.2
2018-04-15,housewares,5,668.44
2018-04-15,industry_commerce_and_business,3,303.0
2018-04-15,kitchen_dining_laundry_garden_furniture,2,715.89
2018-04-15,luggage_accessories,1,249.99
2018-04-15,office_furniture,9,1314.45
2018-04-15,perfumery,6,638.68
2018-04-15,pet_shop,3,918.9
2018-04-15,small_appliances,2,71.24000000000001
2018-04-15,sports_leisure,17,2588.0600000000004
2018-04-15,stationery,11,1115.87
2018-04-15,telephony,11,444.57000000000005
2018-04-15,toys,3,268.69
2018-04-15,watches_gifts,7,1855.9
2018-04-16,air_conditioning,1,186.9
2018-04-16,audio,2,514.89
2018-04-16,auto,16,3209.7200000000003
2018-04-16,baby,16,2420.5400000000004
2018-04-16,bed_bath_table,24,1991.4200000000003
2018-04-16,books_general_interest,2,117.80000000000001
2018-04-16,christmas_supplies,1,79.9
2018-04-16,computers_accessories,28,3183.9700000000007
2018-04-16,consoles_games,2,772.19
2018-04-16,construction_tools_construction,1,20.99
2018-04-16,construction_tools_lights,2,240.0
2018-04-16,construction_tools_safety,2,326.96000000000004
2018-04-16,cool_stuff,7,1213.7800000000002
2018-04-16,electronics,11,617.7699999999999
2018-04-16,fashion_shoes,1,180.9
2018-04-16,fixed_telephony,1,16.99
2018-04-16,food,2,116.87
2018-04-16,furniture_decor,31,2627.0100000000007
2018-04-16,furniture_living_room,1,179.99
2018-04-16,garden_tools,8,467.39000000000004
2018-04-16,health_beauty,29,5243.599999999999
2018-04-16,home_appliances,5,289.4
2018-04-16,home_appliances_2,1,1558.0
2018-04-16,home_construction,4,348.89
2018-04-16,housewares,15,1261.1499999999999
2018-04-16,industry_commerce_and_business,2,183.0
2018-04-16,kitchen_dining_laundry_garden_furniture,1,149.0
2018-04-16,luggage_accessories,5,583.97
2018-04-16,market_place,2,144.89000000000001
2018-04-16,musical_instruments,1,61.95
2018-04-16,office_furniture,8,1180.84
2018-04-16,perfumery,5,639.66
2018-04-16,pet_shop,12,1071.06
2018-04-16,signaling_and_security,3,26.97
2018-04-16,small_appliances,2,69.13
2018-04-16,small_appliances_home_oven_and_coffee,2,1719.0
2018-04-16,sports_leisure,20,2299.4700000000007
2018-04-16,stationery,5,1019.0
2018-04-16,telephony,11,514.52
2018-04-16,toys,6,594.74
2018-04-16,watches_gifts,17,2494.1099999999997
2018-04-17,agro_industry_and_commerce,1,412.0
2018-04-17,art,1,26.5
2018-04-17,audio,1,14.9
2018-04-17,auto,13,1390.9800000000005
2018-04-17,baby,20,1800.67
2018-04-17,bed_bath_table,39,4031.770000000001
2018-04-17,books_general_interest,1,39.9
2018-04-17,books_technical,1,14.95
2018-04-17,computers,1,849.99
2018-04-17,computers_accessories,28,2397.7799999999993
2018-04-17,consoles_games,2,54.19
2018-04-17,construction_tools_construction,5,486.92999999999995
2018-04-17,construction_tools_lights,3,360.0
2018-04-17,construction_tools_safety,1,391.25
2018-04-17,cool_stuff,8,3089.709999999999
2018-04-17,costruction_tools_tools,2,186.0
2018-04-17,electronics,6,116.79
2018-04-17,fashion_bags_accessories,2,88.9
2018-04-17,food,5,193.09
2018-04-17,furniture_decor,21,2023.9000000000003
2018-04-17,garden_tools,19,1393.38
2018-04-17,health_beauty,14,1611.29
2018-04-17,home_appliances,4,1935.25
2018-04-17,home_construction,3,429.4
2018-04-17,housewares,19,2113.03
2018-04-17,la_cuisine,2,280.0
2018-04-17,luggage_accessories,1,79.99
2018-04-17,musical_instruments,1,629.9
2018-04-17,office_furniture,5,606.7900000000001
2018-04-17,perfumery,5,697.46
2018-04-17,pet_shop,3,328.89
2018-04-17,small_appliances,1,19.13
2018-04-17,sports_leisure,20,1999.6600000000003
2018-04-17,stationery,5,283.40000000000003
2018-04-17,telephony,16,481.4300000000001
2018-04-17,toys,11,713.53
2018-04-17,watches_gifts,13,2164.7400000000002
2018-04-18,agro_industry_and_commerce,1,1476.3
2018-04-18,air_conditioning,1,139.0
2018-04-18,art,2,159.98
2018-04-18,auto,16,1782.55
2018-04-18,baby,8,1071.5800000000002
2018-04-18,bed_bath_table,27,1866.3000000000002
2018-04-18,books_general_interest,2,104.80000000000001
2018-04-18,computers,4,3189.9700000000003
2018-04-18,computers_accessories,37,3607.2600000000007
2018-04-18,consoles_games,1,167.0
2018-04-18,construction_tools_construction,4,322.54
2018-04-18,cool_stuff,5,1398.96
2018-04-18,costruction_tools_garden,2,510.0
2018-04-18,diapers_and_hygiene,1,30.0
2018-04-18,electronics,4,306.35
2018-04-18,fashion_bags_accessories,1,42.15
2018-04-18,food,1,56.97
2018-04-18,furniture_decor,27,1935.7800000000002
2018-04-18,furniture_living_room,6,710.84
2018-04-18,garden_tools,8,948.5899999999999
2018-04-18,health_beauty,19,2000.2900000000002
2018-04-18,home_appliances,5,201.9
2018-04-18,home_appliances_2,3,2309.0
2018-04-18,home_construction,1,827.99
2018-04-18,housewares,19,1635.41
2018-04-18,industry_commerce_and_business,2,224.0
2018-04-18,luggage_accessories,2,129.89000000000001
2018-04-18,musical_instruments,3,193.89000000000001
2018-04-18,office_furniture,14,2189.0800000000004
2018-04-18,perfumery,3,668.6999999999999
2018-04-18,pet_shop,7,579.68
2018-04-18,signaling_and_security,2,130.0
2018-04-18,small_appliances,1,51.95
2018-04-18,sports_leisure,23,2362.8200000000006
2018-04-18,stationery,13,421.96000000000004
2018-04-18,telephony,6,201.84
2018-04-18,toys,10,1495.7700000000002
2018-04-18,watches_gifts,13,2422.8
2018-04-19,agro_industry_and_commerce,1,228.0
2018-04-19,art,2,191.99
2018-04-19,auto,12,2124.25
2018-04-19,baby,5,2209.3900000000003
2018-04-19,bed_bath_table,30,2378.730000000001
2018-04-19,books_general_interest,5,228.50000000000003
2018-04-19,computers,2,1699.98
2018-04-19,computers_accessories,26,2310.6000000000004
2018-04-19,construction_tools_construction,4,220.99
2018-04-19,construction_tools_lights,1,49.99
2018-04-19,construction_tools_safety,1,40.8
2018-04-19,cool_stuff,7,1024.85
2018-04-19,costruction_tools_garden,3,181.30999999999997
2018-04-19,drinks,14,3027.5999999999995
2018-04-19,electronics,11,468.98999999999995
2018-04-19,fashion_bags_accessories,4,229.8
2018-04-19,flowers,1,63.9
2018-04-19,food,1,56.97
2018-04-19,furniture_decor,31,2234.9600000000005
2018-04-19,garden_tools,31,3989.9900000000016
2018-04-19,health_beauty,30,5073.089999999998
2018-04-19,home_appliances,3,156.0
2018-04-19,home_confort,1,86.9
2018-04-19,home_construction,5,231.4
2018-04-19,housewares,22,2319.2200000000003
2018-04-19,kitchen_dining_laundry_garden_furniture,3,295.39
2018-04-19,luggage_accessories,2,159.58999999999997
2018-04-19,musical_instruments,3,677.9
2018-04-19,office_furniture,3,549.82
2018-04-19,perfumery,7,466.56999999999994
2018-04-19,pet_shop,3,205.89000000000001
2018-04-19,small_appliances,2,104.13
2018-04-19,small_appliances_home_oven_and_coffee,1,899.0
2018-04-19,sports_leisure,21,2865.95
2018-04-19,stationery,9,549.4999999999999
2018-04-19,telephony,15,862.6400000000001
2018-04-19,toys,10,1322.97
2018-04-19,watches_gifts,17,2961.79
2018-04-20,air_conditioning,1,190.0
2018-04-20,art,1,48.9
2018-04-20,audio,1,499.99
2018-04-20,auto,5,427.5
2018-04-20,baby,6,1740.68
2018-04-20,bed_bath_table,20,1804.0300000000002
2018-04-20,books_general_interest,3,469.69999999999993
2018-04-20,books_technical,2,64.95
2018-04-20,cds_dvds_musicals,1,65.0
2018-04-20,christmas_supplies,1,6.27
2018-04-20,cine_photo,1,49.8
2018-04-20,computers_accessories,6,1019.97
2018-04-20,construction_tools_construction,4,282.78000000000003
2018-04-20,construction_tools_lights,4,280.0
2018-04-20,cool_stuff,8,1365.21
2018-04-20,drinks,1,58.0
2018-04-20,electronics,2,18.240000000000002
2018-04-20,fashion_bags_accessories,4,218.89000000000001
2018-04-20,fashion_shoes,1,99.9
2018-04-20,food,1,27.9
2018-04-20,food_drink,2,66.35
2018-04-20,furniture_decor,17,1997.8100000000002
2018-04-20,furniture_living_room,1,299.99
2018-04-20,garden_tools,7,883.3499999999999
2018-04-20,health_beauty,23,2661.2400000000002
2018-04-20,home_appliances,2,66.9
2018-04-20,home_appliances_2,1,750.0
2018-04-20,housewares,17,1319.6
2018-04-20,luggage_accessories,1,205.0
2018-04-20,musical_instruments,2,177.89000000000001
2018-04-20,office_furniture,4,626.6800000000001
2018-04-20,perfumery,4,661.6
2018-04-20,pet_shop,2,98.89
2018-04-20,signaling_and_security,1,7.9
2018-04-20,small_appliances,1,193.0
2018-04-20,small_appliances_home_oven_and_coffee,1,750.0
2018-04-20,sports_leisure,12,1093.97
2018-04-20,stationery,6,353.87
2018-04-20,telephony,17,652.32
2018-04-20,toys,8,454.49
2018-04-20,watches_gifts,23,5117.4800000000005
2018-04-21,audio,1,109.9
2018-04-21,auto,8,866.73
2018-04-21,baby,8,839.16
2018-04-21,bed_bath_table,12,1084.89
2018-04-21,books_general_interest,1,39.99
2018-04-21,computers_accessories,10,646.92
2018-04-21,consoles_games,1,219.9
2018-04-21,construction_tools_construction,4,1474.9
2018-04-21,construction_tools_safety,1,40.8
2018-04-21,cool_stuff,6,1026.97
2018-04-21,electronics,1,50.0
2018-04-21,fashion_bags_accessories,1,39.99
2018-04-21,furniture_bedroom,1,287.0
2018-04-21,furniture_decor,16,1152.39
2018-04-21,furniture_living_room,1,75.0
2018-04-21,garden_tools,2,98.78999999999999
2018-04-21,health_beauty,17,2502.73
2018-04-21,home_appliances,3,206.6
2018-04-21,home_appliances_2,1,209.9
2018-04-21,home_confort,3,269.70000000000005
2018-04-21,home_construction,4,676.9000000000001
2018-04-21,housewares,11,728.16
2018-04-21,industry_commerce_and_business,3,388.0
2018-04-21,kitchen_dining_laundry_garden_furniture,2,134.0
2018-04-21,luggage_accessories,1,1195.0
2018-04-21,market_place,2,62.9
2018-04-21,musical_instruments,1,298.0
2018-04-21,office_furniture,4,526.8199999999999
2018-04-21,perfumery,2,268.9
2018-04-21,pet_shop,4,342.99
2018-04-21,signaling_and_security,1,18.5
2018-04-21,sports_leisure,10,802.8
2018-04-21,stationery,3,177.9
2018-04-21,telephony,5,154.86
2018-04-21,toys,7,838.77
2018-04-21,watches_gifts,9,982.6
2018-04-22,arts_and_craftmanship,1,15.99
2018-04-22,audio,2,124.80000000000001
2018-04-22,auto,10,893.1999999999998
2018-04-22,baby,5,2529.0899999999997
2018-04-22,bed_bath_table,28,2825.2000000000007
2018-04-22,books_general_interest,6,1444.65
2018-04-22,cine_photo,1,159.0
2018-04-22,computers_accessories,6,535.29
2018-04-22,consoles_games,1,229.9
2018-04-22,construction_tools_construction,2,212.79000000000002
2018-04-22,construction_tools_lights,3,274.99
2018-04-22,construction_tools_safety,1,379.94
2018-04-22,cool_stuff,3,386.88
2018-04-22,costruction_tools_garden,1,47.4
2018-04-22,drinks,1,58.0
2018-04-22,electronics,6,250.58
2018-04-22,fashion_bags_accessories,4,274.78
2018-04-22,furniture_decor,25,2280.0500000000006
2018-04-22,furniture_living_room,2,179.96
2018-04-22,garden_tools,11,635.9899999999999
2018-04-22,health_beauty,19,2098.75
2018-04-22,home_appliances,2,76.0
2018-04-22,home_construction,4,85.9
2018-04-22,housewares,15,1845.44
2018-04-22,kitchen_dining_laundry_garden_furniture,1,51.99
2018-04-22,luggage_accessories,3,548.8
2018-04-22,market_place,1,47.9
2018-04-22,musical_instruments,3,1037.9
2018-04-22,office_furniture,1,89.98
2018-04-22,perfumery,7,706.66
2018-04-22,pet_shop,6,1551.89
2018-04-22,small_appliances,5,314.61
2018-04-22,sports_leisure,8,794.16
2018-04-22,stationery,7,493.1
2018-04-22,telephony,8,1083.66
2018-04-22,toys,3,151.79
2018-04-22,watches_gifts,18,2146.0000000000005
2018-04-23,air_conditioning,1,229.9
2018-04-23,art,2,199.98
2018-04-23,auto,13,1170.8700000000001
2018-04-23,baby,7,1198.5900000000001
2018-04-23,bed_bath_table,29,3445.01
2018-04-23,books_general_interest,2,132.45
2018-04-23,books_technical,1,65.0
2018-04-23,christmas_supplies,6,70.66000000000001
2018-04-23,computers_accessories,21,1988.6500000000003
2018-04-23,construction_tools_construction,3,500.5
2018-04-23,construction_tools_lights,7,930.0
2018-04-23,cool_stuff,6,889.38
2018-04-23,drinks,1,19.49
2018-04-23,electronics,7,659.2499999999999
2018-04-23,fashion_bags_accessories,3,336.79
2018-04-23,food,2,55.8
2018-04-23,food_drink,1,14.9
2018-04-23,furniture_decor,29,3464.7299999999996
2018-04-23,garden_tools,13,2202.27
2018-04-23,health_beauty,36,3633.4699999999984
2018-04-23,home_appliances,4,513.75
2018-04-23,home_confort,2,39.8
2018-04-23,home_construction,7,1505.9299999999998
2018-04-23,housewares,17,1499.49
2018-04-23,industry_commerce_and_business,2,205.19
2018-04-23,kitchen_dining_laundry_garden_furniture,2,183.9
2018-04-23,luggage_accessories,5,308.97
2018-04-23,market_place,1,24.95
2018-04-23,musical_instruments,3,2356.79
2018-04-23,office_furniture,7,789.78
2018-04-23,perfumery,10,1308.21
2018-04-23,pet_shop,5,634.69
2018-04-23,small_appliances,1,30.49
2018-04-23,sports_leisure,18,1987.7800000000004
2018-04-23,stationery,5,205.60000000000002
2018-04-23,telephony,15,823.32
2018-04-23,toys,6,392.7
2018-04-23,watches_gifts,25,3091.4500000000003
2018-04-24,agro_industry_and_commerce,1,77.0
2018-04-24,air_conditioning,1,35.9
2018-04-24,audio,1,19.9
2018-04-24,auto,8,1419.58
2018-04-24,baby,8,2973.2799999999997
2018-04-24,bed_bath_table,20,1203.52
2018-04-24,books_general_interest,3,616.39
2018-04-24,books_technical,1,76.99
2018-04-24,computers_accessories,15,1456.02
2018-04-24,construction_tools_construction,3,79.19999999999999
2018-04-24,construction_tools_lights,2,240.0
2018-04-24,cool_stuff,8,1463.75
2018-04-24,costruction_tools_tools,1,45.9
2018-04-24,electronics,7,152.7
2018-04-24,fashion_bags_accessories,7,434.8
2018-04-24,fashion_underwear_beach,1,59.9
2018-04-24,food,2,84.87
2018-04-24,food_drink,1,17.49
2018-04-24,furniture_decor,24,1892.9400000000003
2018-04-24,furniture_living_room,2,464.89
2018-04-24,garden_tools,12,1193.0
2018-04-24,health_beauty,26,4684.919999999999
2018-04-24,home_appliances,3,156.9
2018-04-24,home_appliances_2,1,750.0
2018-04-24,home_construction,1,113.85
2018-04-24,housewares,18,2192.81
2018-04-24,industry_commerce_and_business,1,120.0
2018-04-24,kitchen_dining_laundry_garden_furniture,1,449.9
2018-04-24,luggage_accessories,2,272.57
2018-04-24,musical_instruments,1,55.0
2018-04-24,office_furniture,9,1404.6200000000001
2018-04-24,perfumery,8,337.30000000000007
2018-04-24,pet_shop,7,390.19
2018-04-24,signaling_and_security,1,358.0
2018-04-24,small_appliances,2,93.48
2018-04-24,small_appliances_home_oven_and_coffee,1,1999.0
2018-04-24,sports_leisure,25,2834.23
2018-04-24,stationery,5,422.58
2018-04-24,telephony,14,2907.6499999999987
2018-04-24,toys,16,2110.1200000000003
2018-04-24,watches_gifts,33,6333.1799999999985
2018-04-25,agro_industry_and_commerce,1,228.0
2018-04-25,art,2,148.89
2018-04-25,audio,1,499.99
2018-04-25,auto,17,2245.2700000000004
2018-04-25,baby,8,809.49
2018-04-25,bed_bath_table,28,3021.7000000000003
2018-04-25,books_general_interest,2,117.4
2018-04-25,books_technical,1,28.0
2018-04-25,computers_accessories,20,2240.05
2018-04-25,consoles_games,1,639.0
2018-04-25,construction_tools_construction,7,905.6899999999999
2018-04-25,construction_tools_safety,1,94.68
2018-04-25,cool_stuff,7,877.09
2018-04-25,costruction_tools_garden,3,285.41999999999996
2018-04-25,costruction_tools_tools,3,137.7
2018-04-25,drinks,3,112.0
2018-04-25,electronics,11,1116.77
2018-04-25,fashion_bags_accessories,5,309.77
2018-04-25,fashion_underwear_beach,1,59.9
2018-04-25,food,2,119.8
2018-04-25,furniture_decor,11,1009.5699999999999
2018-04-25,furniture_living_room,3,615.79
2018-04-25,garden_tools,13,1288.46
2018-04-25,health_beauty,29,3979.7699999999995
2018-04-25,home_appliances,6,396.4
2018-04-25,home_appliances_2,1,533.0
2018-04-25,home_construction,2,209.75
2018-04-25,housewares,16,1322.0600000000002
2018-04-25,industry_commerce_and_business,4,577.0
2018-04-25,luggage_accessories,3,239.96999999999997
2018-04-25,market_place,1,47.9
2018-04-25,music,1,1165.97
2018-04-25,musical_instruments,1,1890.0
2018-04-25,office_furniture,3,309.92
2018-04-25,perfumery,3,319.79
2018-04-25,pet_shop,10,1097.88
2018-04-25,signaling_and_security,5,1001.9300000000001
2018-04-25,small_appliances,2,470.39
2018-04-25,sports_leisure,28,2909.6500000000005
2018-04-25,stationery,5,324.8
2018-04-25,tablets_printing_image,1,52.0
2018-04-25,telephony,9,632.9200000000001
2018-04-25,toys,9,1324.48
2018-04-25,watches_gifts,24,4597.4
2018-04-26,air_conditioning,3,427.0
2018-04-26,audio,1,110.0
2018-04-26,auto,14,1907.7800000000002
2018-04-26,baby,7,726.85
2018-04-26,bed_bath_table,21,2422.76
2018-04-26,books_general_interest,1,79.9
2018-04-26,books_technical,2,74.19999999999999
2018-04-26,cine_photo,1,159.0
2018-04-26,computers_accessories,11,1044.67
2018-04-26,consoles_games,3,151.4
2018-04-26,construction_tools_construction,2,112.89
2018-04-26,construction_tools_safety,1,77.9
2018-04-26,cool_stuff,12,1508.4700000000005
2018-04-26,dvds_blu_ray,1,8.9
2018-04-26,electronics,5,96.76
2018-04-26,fashion_bags_accessories,1,59.9
2018-04-26,fashion_male_clothing,1,195.0
2018-04-26,fashion_underwear_beach,1,49.9
2018-04-26,food,1,27.9
2018-04-26,food_drink,1,21.0
2018-04-26,furniture_decor,20,2067.6900000000005
2018-04-26,garden_tools,10,687.92
2018-04-26,health_beauty,41,5189.0
2018-04-26,home_appliances,2,55.0
2018-04-26,home_construction,3,353.9
2018-04-26,housewares,23,2581.6100000000006
2018-04-26,industry_commerce_and_business,1,118.0
2018-04-26,kitchen_dining_laundry_garden_furniture,1,54.9
2018-04-26,luggage_accessories,3,525.8
2018-04-26,musical_instruments,2,375.39
2018-04-26,office_furniture,2,359.88
2018-04-26,perfumery,1,119.6
2018-04-26,pet_shop,3,463.2
2018-04-26,signaling_and_security,1,18.5
2018-04-26,small_appliances,1,153.4
2018-04-26,sports_leisure,23,2507.8000000000006
2018-04-26,stationery,6,316.63
2018-04-26,telephony,8,233.93
2018-04-26,toys,8,673.5799999999999
2018-04-26,watches_gifts,39,5126.049999999997
2018-04-27,agro_industry_and_commerce,1,410.0
2018-04-27,air_conditioning,3,148.8
2018-04-27,art,1,99.99
2018-04-27,audio,2,514.89
2018-04-27,auto,8,1161.29
2018-04-27,baby,6,3718.9799999999996
2018-04-27,bed_bath_table,28,3151.9
2018-04-27,books_general_interest,5,489.5
2018-04-27,computers_accessories,16,1345.9800000000002
2018-04-27,construction_tools_construction,2,380.85
2018-04-27,construction_tools_lights,2,200.0
2018-04-27,construction_tools_safety,4,335.9
2018-04-27,cool_stuff,5,1011.99
2018-04-27,costruction_tools_garden,2,56.9
2018-04-27,drinks,3,65.0
2018-04-27,electronics,10,288.18
2018-04-27,fashio_female_clothing,5,174.95000000000002
2018-04-27,fashion_bags_accessories,6,1075.6
2018-04-27,fixed_telephony,1,393.99
2018-04-27,food,3,112.77000000000001
2018-04-27,food_drink,3,101.22
2018-04-27,furniture_decor,18,2571.1300000000006
2018-04-27,furniture_living_room,1,66.3
2018-04-27,garden_tools,10,3721.3400000000006
2018-04-27,health_beauty,19,2336.7999999999997
2018-04-27,home_appliances,1,35.0
2018-04-27,home_appliances_2,2,584.0
2018-04-27,home_construction,2,76.4
2018-04-27,housewares,24,2311.76
2018-04-27,industry_commerce_and_business,4,519.95
2018-04-27,kitchen_dining_laundry_garden_furniture,1,54.9
2018-04-27,luggage_accessories,1,47.71
2018-04-27,market_place,1,24.95
2018-04-27,musical_instruments,4,480.9
2018-04-27,office_furniture,7,1205.3400000000001
2018-04-27,perfumery,10,1096.9
2018-04-27,pet_shop,6,708.3
2018-04-27,signaling_and_security,2,59.0
2018-04-27,small_appliances,2,1786.9
2018-04-27,sports_leisure,7,1419.64
2018-04-27,stationery,2,129.89000000000001
2018-04-27,telephony,6,199.95000000000002
2018-04-27,toys,5,1220.69
2018-04-27,watches_gifts,26,3507.4900000000007
2018-04-28,agro_industry_and_commerce,1,96.9
2018-04-28,art,3,299.96999999999997
2018-04-28,auto,7,721.5999999999999
2018-04-28,baby,4,134.49
2018-04-28,bed_bath_table,16,1298.28
2018-04-28,books_imported,1,18.99
2018-04-28,books_technical,2,65.5
2018-04-28,computers_accessories,8,719.7199999999999
2018-04-28,consoles_games,1,36.2
2018-04-28,construction_tools_safety,1,29.0
2018-04-28,cool_stuff,7,976.98
2018-04-28,diapers_and_hygiene,1,45.0
2018-04-28,electronics,13,497.80999999999995
2018-04-28,fashion_bags_accessories,9,838.2899999999998
2018-04-28,fashion_shoes,2,198.60000000000002
2018-04-28,food,1,56.97
2018-04-28,food_drink,1,32.5
2018-04-28,furniture_decor,9,545.48
2018-04-28,garden_tools,7,3453.7000000000003
2018-04-28,health_beauty,11,723.79
2018-04-28,home_appliances,1,21.9
2018-04-28,home_appliances_2,2,2201.0
2018-04-28,home_confort,1,86.9
2018-04-28,home_construction,2,577.0
2018-04-28,housewares,14,1417.97
2018-04-28,market_place,1,29.99
2018-04-28,musical_instruments,1,49.0
2018-04-28,office_furniture,3,955.89
2018-04-28,perfumery,3,255.9
2018-04-28,pet_shop,4,414.70000000000005
2018-04-28,signaling_and_security,2,95.8
2018-04-28,sports_leisure,16,1870.9900000000002
2018-04-28,stationery,4,343.29999999999995
2018-04-28,telephony,3,89.97
2018-04-28,toys,7,625.6600000000001
2018-04-28,watches_gifts,18,2127.2700000000004
2018-04-29,art,1,99.99
2018-04-29,audio,2,110.0
2018-04-29,auto,6,582.75
2018-04-29,baby,6,642.76
2018-04-29,bed_bath_table,19,1484.0700000000002
2018-04-29,books_technical,3,172.47
2018-04-29,computers_accessories,8,595.52
2018-04-29,consoles_games,1,51.0
2018-04-29,construction_tools_construction,2,102.97
2018-04-29,cool_stuff,3,647.89
2018-04-29,drinks,1,105.0
2018-04-29,dvds_blu_ray,1,8.9
2018-04-29,electronics,8,211.01999999999998
2018-04-29,fashion_bags_accessories,1,64.9
2018-04-29,fashion_shoes,1,157.9
2018-04-29,furniture_decor,18,1765.6200000000008
2018-04-29,furniture_living_room,2,249.8
2018-04-29,garden_tools,8,333.39
2018-04-29,health_beauty,15,1189.35
2018-04-29,home_appliances,2,177.9
2018-04-29,home_confort,1,89.9
2018-04-29,home_construction,3,238.75
2018-04-29,housewares,14,1506.67
2018-04-29,industry_commerce_and_business,4,378.0
2018-04-29,kitchen_dining_laundry_garden_furniture,1,449.9
2018-04-29,luggage_accessories,2,419.8
2018-04-29,music,1,220.0
2018-04-29,musical_instruments,1,55.0
2018-04-29,office_furniture,1,139.99
2018-04-29,perfumery,3,813.9
2018-04-29,pet_shop,4,476.28999999999996
2018-04-29,signaling_and_security,1,28.3
2018-04-29,small_appliances,2,47.989999999999995
2018-04-29,sports_leisure,12,1987.87
2018-04-29,stationery,1,129.9
2018-04-29,telephony,5,158.86
2018-04-29,toys,2,359.99
2018-04-29,watches_gifts,17,2732.53
2018-04-30,air_conditioning,1,139.0
2018-04-30,art,2,144.79
2018-04-30,auto,10,883.27
2018-04-30,baby,9,1729.14
2018-04-30,bed_bath_table,27,2889.1200000000003
2018-04-30,books_general_interest,1,34.0
2018-04-30,books_technical,2,87.49000000000001
2018-04-30,christmas_supplies,1,19.9
2018-04-30,computers_accessories,14,2349.6100000000006
2018-04-30,consoles_games,1,779.0
2018-04-30,construction_tools_construction,3,857.99
2018-04-30,construction_tools_lights,3,164.7
2018-04-30,construction_tools_safety,1,299.98
2018-04-30,cool_stuff,9,1630.8500000000001
2018-04-30,costruction_tools_garden,1,40.8
2018-04-30,electronics,8,127.89999999999999
2018-04-30,fashion_bags_accessories,3,124.78999999999999
2018-04-30,flowers,1,52.5
2018-04-30,food,5,222.86
2018-04-30,food_drink,2,60.06
2018-04-30,furniture_bedroom,1,169.0
2018-04-30,furniture_decor,17,1738.2900000000006
2018-04-30,furniture_living_room,2,731.86
2018-04-30,garden_tools,20,1970.6700000000005
2018-04-30,health_beauty,29,4018.05
2018-04-30,home_appliances_2,1,443.0
2018-04-30,home_construction,1,150.0
2018-04-30,housewares,14,1446.56
2018-04-30,industry_commerce_and_business,4,463.0
2018-04-30,luggage_accessories,2,283.0
2018-04-30,market_place,1,24.95
2018-04-30,music,1,150.0
2018-04-30,musical_instruments,1,169.9
2018-04-30,perfumery,7,673.1899999999999
2018-04-30,pet_shop,4,282.6
2018-04-30,signaling_and_security,1,149.9
2018-04-30,small_appliances_home_oven_and_coffee,2,2249.0
2018-04-30,sports_leisure,22,1902.34
2018-04-30,stationery,1,99.0
2018-04-30,telephony,8,355.73
2018-04-30,toys,13,1448.2500000000002
2018-04-30,watches_gifts,23,3597.6100000000006
2018-05-01,art,2,199.98
2018-05-01,audio,2,604.9
2018-05-01,auto,8,1452.38
2018-05-01,baby,8,1876.7100000000003
2018-05-01,bed_bath_table,34,3869.7200000000003
